,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
352,0,1,2,1,0,0,0,0,3,4,2,0,1,3,4,1,,,,,
353,0,4,3,0,0,1,1,0,5,3,0,0,0,3,4,1,,,,,
354,0,2,3,0,0,0,1,0,1,2,0,0,0,2,1,0,,,,,
355,0,1,1,0,1,0,0,0,4,1,1,1,1,4,4,1,,,,,
356,1,2,3,0,1,0,0,0,0,2,2,1,1,2,2,1,,,,,
357,0,4,2,0,0,0,1,0,4,4,0,1,0,3,3,1,,,,,
358,0,2,6,1,0,0,1,0,3,2,0,1,1,3,1,1,,,,,
359,0,3,5,0,0,0,1,0,3,5,2,0,1,3,3,1,,,,,
360,0,4,3,0,0,1,1,0,5,3,0,0,1,1,2,0,,,,,
361,1,3,4,0,0,0,1,0,0,0,0,0,1,2,2,1,,,,,
362,0,1,1,0,0,0,0,0,5,5,0,1,1,2,3,0,,,,,
363,0,4,1,0,0,0,1,1,1,1,0,1,0,2,3,1,,,,,
364,0,1,7,0,0,1,0,0,3,1,1,0,1,3,1,1,,,,,
365,0,3,7,0,0,0,1,1,4,1,0,1,1,1,1,0,,,,,
366,1,2,1,0,0,0,0,0,0,1,2,1,1,3,1,1,,,,,
367,0,2,2,0,0,1,0,0,2,2,0,0,1,1,4,1,,,,,
368,0,4,1,0,0,0,0,0,1,3,0,0,1,1,1,1,,,,,
369,0,3,6,0,0,0,1,0,0,5,0,0,1,1,1,1,,,,,
370,0,4,6,0,0,0,1,0,3,5,1,0,1,3,2,1,,,,,
371,1,3,4,0,0,0,0,0,0,4,1,0,1,4,3,0,,,,,
372,0,3,5,0,0,0,0,0,5,5,1,0,1,1,2,1,,,,,
373,0,1,6,1,1,1,1,0,0,3,1,0,1,3,1,1,,,,,
374,0,3,4,0,0,0,0,1,1,5,2,1,1,1,2,1,,,,,
375,0,1,7,0,1,0,1,0,4,2,2,0,0,2,4,1,,,,,
376,0,3,4,1,0,0,0,0,0,4,1,0,0,2,2,1,,,,,
377,0,1,3,0,0,0,0,1,1,5,2,1,1,2,2,0,,,,,
378,1,3,3,0,0,0,1,0,5,2,1,1,1,3,1,1,,,,,
379,0,4,3,0,0,0,0,0,1,5,1,0,1,3,2,0,,,,,
380,1,3,3,0,0,0,0,0,5,2,2,0,1,4,1,1,,,,,
381,0,1,5,0,0,0,0,0,2,3,2,1,1,4,3,0,,,,,
382,1,1,4,0,0,0,1,0,1,1,1,0,1,4,2,1,,,,,
383,1,1,5,0,0,0,1,0,1,4,0,1,0,1,3,1,,,,,
384,0,3,4,0,0,0,1,0,2,5,1,0,1,2,3,1,,,,,
385,1,4,1,1,0,0,1,0,1,1,1,1,1,2,2,1,,,,,
386,1,1,6,0,1,0,1,1,5,1,0,0,1,3,2,1,,,,,
387,0,2,5,1,0,0,1,0,2,1,1,0,1,3,4,1,,,,,
388,0,4,3,0,0,0,0,0,5,5,1,1,0,3,3,1,,,,,
389,0,1,3,0,1,0,1,0,5,5,0,0,1,2,1,1,,,,,
390,0,1,6,0,0,1,1,0,1,5,1,0,0,1,2,1,,,,,
391,0,4,1,0,1,0,1,1,1,3,1,1,1,1,4,1,,,,,
392,0,2,4,1,0,0,1,0,5,2,1,1,1,2,2,1,,,,,
393,0,1,4,0,0,0,1,0,2,1,2,1,1,2,2,0,,,,,
394,1,3,6,0,0,0,1,0,2,2,1,0,1,3,3,1,,,,,
395,0,1,3,1,0,0,1,1,4,3,0,0,0,3,1,1,,,,,
396,0,1,7,0,0,0,1,0,3,2,1,0,1,3,3,0,,,,,
397,0,3,5,0,0,0,0,0,5,3,1,1,1,4,3,1,,,,,
398,0,4,7,1,0,0,0,0,1,0,2,0,1,1,4,1,,,,,
399,0,1,2,0,0,1,1,1,1,5,0,1,0,1,3,1,,,,,
400,0,4,4,0,0,0,1,0,5,1,0,1,1,4,4,1,,,,,
401,1,3,4,1,1,1,0,0,4,1,0,1,1,4,4,1,,,,,
402,1,2,4,1,0,0,1,0,0,1,1,0,0,1,1,0,,,,,
403,0,1,6,0,0,0,1,0,5,2,2,0,1,4,1,1,,,,,
404,0,2,4,0,1,0,0,0,3,1,2,1,1,2,4,1,,,,,
405,0,3,5,1,0,0,0,0,2,1,1,1,1,2,1,1,,,,,
406,0,2,7,0,0,0,0,0,2,2,1,1,1,3,4,1,,,,,
407,0,4,4,0,0,0,0,0,4,2,0,0,0,3,3,1,,,,,
408,0,4,2,0,1,0,1,1,3,1,0,0,1,1,4,1,,,,,
409,0,1,5,0,0,0,0,0,2,2,2,1,1,3,1,1,,,,,
410,0,3,1,0,0,0,1,0,1,5,0,0,1,2,1,0,,,,,
411,0,2,4,0,0,1,1,0,3,2,2,0,1,1,3,0,,,,,
412,0,2,6,1,0,0,1,1,0,2,0,0,1,1,1,0,,,,,
413,0,3,2,0,0,0,0,0,3,2,1,1,1,2,1,1,,,,,
414,0,4,4,0,0,1,1,0,0,0,2,1,1,4,3,0,,,,,
415,0,1,3,1,0,1,0,0,4,0,1,1,1,2,3,1,,,,,
416,0,1,3,0,0,0,1,0,5,4,0,0,1,4,1,1,,,,,
417,1,2,5,0,0,0,0,1,1,1,1,0,1,4,4,0,,,,,
418,0,4,2,0,0,0,0,0,0,3,1,1,1,1,2,1,,,,,
419,0,1,3,0,0,0,1,0,1,0,2,0,1,1,4,1,,,,,
420,0,1,4,1,0,0,1,0,5,3,1,0,1,2,3,0,,,,,
421,1,4,2,0,0,0,1,0,5,4,1,0,0,4,1,0,,,,,
422,0,4,2,0,0,0,1,0,5,2,1,0,0,1,3,1,,,,,
423,0,4,6,0,1,0,1,0,5,5,1,0,1,1,3,0,,,,,
424,0,3,6,1,1,1,1,0,1,2,1,0,1,3,2,1,,,,,
425,0,3,3,0,0,0,0,0,1,5,1,1,1,1,4,1,,,,,
426,0,1,5,0,0,0,1,0,3,3,1,0,1,2,1,1,,,,,
427,0,1,3,0,0,0,1,0,0,4,1,0,1,3,2,1,,,,,
428,0,2,3,0,0,0,1,0,4,4,1,1,1,4,1,1,,,,,
429,0,2,2,0,0,0,0,0,1,0,2,0,1,4,3,1,,,,,
430,0,2,3,1,0,1,0,0,0,4,2,1,1,4,3,0,,,,,
431,0,4,4,0,0,0,1,1,0,3,2,1,1,4,2,1,,,,,
432,0,4,3,0,0,0,1,0,2,0,2,1,1,1,4,1,,,,,
433,0,2,1,0,0,1,1,0,1,5,2,1,1,2,1,1,,,,,
434,1,4,6,1,1,1,1,1,1,3,2,1,1,2,1,1,,,,,
435,0,1,3,0,0,0,1,1,0,1,1,0,1,1,3,1,,,,,
436,0,4,1,0,0,1,1,0,0,5,1,1,0,1,4,0,,,,,
437,0,2,3,0,0,1,1,1,3,1,1,1,1,2,2,0,,,,,
438,0,2,2,0,0,0,1,0,3,2,0,1,1,4,2,1,,,,,
439,0,1,1,0,0,0,1,0,0,4,1,0,1,2,4,1,,,,,
440,1,2,1,0,1,0,1,0,0,5,0,0,1,1,2,1,,,,,
441,0,3,1,0,0,0,0,0,5,1,2,1,0,4,3,1,,,,,
442,0,1,3,0,1,0,1,0,4,3,2,1,0,2,1,1,,,,,
443,1,4,4,0,1,0,0,0,3,1,2,1,0,1,4,1,,,,,
444,1,4,6,1,0,0,1,0,4,5,1,1,1,2,2,1,,,,,
445,0,1,3,0,0,0,1,0,2,5,2,0,1,2,4,1,,,,,
446,0,3,2,1,0,0,1,0,1,2,1,1,1,2,2,1,,,,,
447,0,2,2,0,0,0,1,0,5,1,1,0,0,3,1,0,,,,,
448,0,2,4,0,0,0,1,0,5,1,1,1,1,4,1,1,,,,,
449,0,3,6,0,0,1,0,0,2,0,2,0,1,4,2,1,,,,,
450,0,3,6,0,1,0,1,0,1,4,2,0,0,1,3,1,,,,,
451,0,1,3,0,0,1,0,0,4,3,1,1,1,4,3,1,,,,,
452,1,3,7,0,0,0,1,0,3,1,0,1,1,1,3,1,,,,,
453,0,4,2,0,0,0,1,0,4,3,2,1,1,1,3,1,,,,,
454,0,3,3,0,1,0,1,0,4,0,2,1,0,4,2,1,,,,,
455,0,3,4,0,0,1,1,0,2,1,2,0,0,4,3,0,,,,,
456,0,2,4,0,0,0,1,0,5,0,2,1,1,1,3,1,,,,,
457,0,1,6,1,1,0,1,0,4,0,0,1,1,4,4,1,,,,,
458,1,1,3,0,1,1,1,0,3,5,2,0,1,1,3,1,,,,,
459,0,3,6,0,1,1,1,0,0,1,2,1,0,4,2,0,,,,,
460,0,2,5,0,0,0,0,0,4,5,2,0,1,3,1,1,,,,,
461,0,1,1,1,1,0,1,0,5,4,1,1,1,4,2,1,,,,,
462,1,1,4,0,0,0,1,1,5,1,0,0,0,3,3,1,,,,,
463,0,3,4,0,0,0,1,0,2,1,0,1,1,3,3,1,,,,,
464,0,1,5,0,0,1,1,1,0,5,1,1,1,4,1,1,,,,,
465,0,3,4,0,0,0,0,0,2,0,2,1,1,3,2,1,,,,,
466,0,3,5,0,0,1,1,1,0,0,0,1,1,3,3,0,,,,,
467,0,3,3,0,0,0,0,0,0,0,0,0,0,3,2,1,,,,,
468,0,2,4,0,0,0,1,1,4,5,1,0,1,1,3,1,,,,,
469,1,2,7,0,0,0,0,0,3,4,1,0,1,3,1,1,,,,,
470,0,4,7,0,0,1,0,1,3,0,0,1,1,3,2,0,,,,,
471,0,4,1,0,1,0,0,0,4,0,1,1,0,2,1,1,,,,,
472,0,1,1,0,0,1,1,0,0,1,0,1,1,2,2,1,,,,,
473,0,3,3,0,0,0,0,0,5,0,0,0,1,1,3,1,,,,,
474,0,2,7,0,0,0,0,0,5,4,0,1,1,1,2,1,,,,,
475,0,3,7,0,1,1,1,0,1,3,1,0,1,1,2,1,,,,,
476,0,3,1,1,1,1,1,0,2,4,0,0,1,2,3,0,,,,,
477,0,3,2,1,1,0,1,0,5,5,1,1,0,4,2,1,,,,,
478,1,3,4,0,0,0,1,0,4,1,1,1,1,2,4,1,,,,,
479,0,3,2,0,0,0,1,1,3,4,2,1,1,2,4,1,,,,,
480,0,3,4,0,0,1,1,0,4,3,2,1,1,4,4,1,,,,,
481,0,1,2,1,0,0,1,0,0,2,0,1,1,2,4,0,,,,,
482,0,1,3,0,0,0,1,0,5,1,0,1,1,4,4,1,,,,,
483,0,4,7,1,0,0,0,0,2,5,1,1,1,4,2,1,,,,,
484,1,3,1,0,1,0,1,0,2,4,2,1,0,4,2,1,,,,,
485,0,1,7,0,0,0,0,0,1,1,1,0,1,4,2,1,,,,,
486,0,2,6,0,0,0,1,0,4,4,2,0,1,4,2,1,,,,,
487,0,2,1,0,0,1,1,0,4,3,1,0,0,1,3,1,,,,,
488,0,4,7,0,0,0,1,0,3,5,2,0,1,4,1,1,,,,,
489,0,3,4,0,0,0,1,0,4,4,0,0,1,4,3,1,,,,,
490,0,2,3,0,0,0,0,0,3,4,2,0,1,1,3,1,,,,,
491,1,2,7,0,0,0,0,0,0,0,1,0,1,3,2,1,,,,,
492,0,4,1,1,0,1,1,0,5,5,1,1,1,4,1,1,,,,,
493,0,2,7,0,0,0,1,0,5,5,1,0,1,2,4,1,,,,,
494,0,1,6,0,0,0,0,0,0,3,2,1,1,2,3,1,,,,,
495,0,4,1,0,0,0,1,0,1,3,1,0,1,4,1,1,,,,,
496,0,2,1,0,0,1,0,0,5,5,2,0,1,2,3,0,,,,,
497,0,3,3,1,0,0,0,0,1,1,1,0,1,3,4,1,,,,,
498,0,1,1,0,0,0,1,0,2,0,2,0,1,4,4,1,,,,,
499,0,4,4,1,0,1,1,0,4,5,1,0,1,3,4,1,,,,,
500,1,4,5,1,0,0,1,1,3,4,1,0,1,3,4,0,,,,,
501,0,4,5,0,0,0,1,0,1,1,2,0,0,4,4,1,,,,,
502,0,2,6,1,0,0,0,0,2,5,1,0,1,1,3,1,,,,,
503,0,1,7,0,0,1,1,0,3,5,0,0,1,4,2,1,,,,,
504,0,2,5,0,0,0,1,1,4,1,1,1,1,2,3,1,,,,,
505,1,3,4,0,0,0,1,0,1,5,2,1,1,3,1,1,,,,,
506,0,3,1,0,0,1,0,0,3,4,2,1,1,2,4,1,,,,,
507,0,2,1,1,0,1,0,1,1,2,2,1,1,2,3,1,,,,,
508,1,2,5,0,0,0,1,0,0,4,1,1,1,3,2,1,,,,,
509,1,3,6,1,1,0,1,0,5,5,1,0,1,1,1,1,,,,,
510,0,3,3,0,0,0,1,0,5,5,1,0,1,3,4,1,,,,,
511,0,3,2,0,0,0,1,0,1,2,2,0,1,2,1,1,,,,,
512,0,3,1,0,1,0,1,0,0,2,1,0,1,4,2,0,,,,,
513,0,3,2,0,0,0,1,0,0,3,0,0,1,3,4,0,,,,,
514,0,1,7,0,0,0,1,0,4,0,2,1,1,1,1,1,,,,,
515,0,4,5,0,0,0,1,0,1,0,2,0,1,2,2,1,,,,,
516,0,3,6,0,1,0,1,1,1,1,1,0,1,3,4,0,,,,,
517,0,2,4,0,0,0,1,1,3,1,2,0,1,4,4,1,,,,,
518,0,3,4,0,0,0,1,1,0,5,2,1,1,1,2,1,,,,,
519,0,3,1,1,0,0,0,0,1,0,1,1,1,2,1,1,,,,,
520,0,2,6,0,1,0,1,0,5,2,2,0,0,2,4,1,,,,,
521,0,3,4,1,0,1,1,0,0,5,0,1,1,4,3,1,,,,,
522,0,1,3,0,1,0,1,0,5,1,1,1,1,3,4,1,,,,,
523,0,4,1,0,1,0,1,0,2,3,1,1,1,4,3,1,,,,,
524,0,2,5,0,0,1,1,0,4,1,0,1,1,1,1,1,,,,,
525,0,4,6,1,1,1,0,0,0,2,1,1,1,1,4,1,,,,,
526,0,2,3,0,1,1,1,0,3,2,0,1,0,2,2,0,,,,,
527,0,4,5,0,0,0,1,0,0,5,0,1,1,2,1,1,,,,,
528,0,1,7,0,0,0,1,0,3,1,0,0,1,4,4,1,,,,,
529,0,4,3,0,0,0,1,0,0,2,2,1,1,1,2,1,,,,,
530,0,1,3,0,0,0,1,0,0,3,2,0,1,2,1,1,,,,,
531,0,4,5,0,0,0,1,0,1,0,0,1,1,4,2,1,,,,,
532,0,2,5,0,0,0,0,0,0,1,1,1,1,4,3,1,,,,,
533,1,4,2,0,0,0,0,0,4,4,0,0,1,2,4,1,,,,,
534,0,3,6,0,0,0,0,0,5,2,1,1,0,2,2,1,,,,,
535,0,2,2,0,1,0,1,0,5,5,2,0,1,1,3,1,,,,,
536,0,1,6,1,0,0,1,0,1,5,0,0,1,4,4,1,,,,,
537,0,2,3,0,0,0,1,0,1,5,0,0,1,2,2,1,,,,,
538,0,1,1,1,0,1,1,1,0,2,2,0,1,3,2,0,,,,,
539,0,3,1,1,0,0,1,1,4,1,2,1,1,1,1,1,,,,,
540,0,3,6,0,1,0,1,0,5,1,2,0,1,4,4,1,,,,,
541,0,3,3,0,0,0,0,0,3,3,0,0,1,2,4,1,,,,,
542,1,2,3,0,0,1,1,0,0,4,1,1,1,1,1,1,,,,,
543,0,1,5,0,0,0,1,1,1,4,2,0,1,3,4,1,,,,,
544,0,1,4,0,0,0,1,0,0,5,2,1,1,1,1,1,,,,,
545,0,1,7,0,0,1,0,0,3,1,0,0,0,3,4,1,,,,,
546,0,3,6,0,0,0,0,0,0,1,2,0,1,1,3,1,,,,,
547,0,1,3,0,1,0,1,1,2,4,2,0,1,1,2,1,,,,,
548,0,4,2,0,0,1,0,0,2,4,2,0,1,4,3,1,,,,,
549,1,4,5,0,0,0,1,0,2,3,1,1,0,4,4,1,,,,,
550,0,1,1,1,0,1,1,0,1,0,2,1,1,4,2,0,,,,,
551,0,1,1,1,1,0,1,0,5,0,1,0,1,4,2,0,,,,,
552,0,1,7,0,1,0,1,0,3,4,0,0,1,3,2,1,,,,,
553,0,2,2,1,0,1,1,0,2,4,2,1,1,1,3,1,,,,,
554,0,1,4,0,0,1,1,0,4,4,1,0,1,4,3,1,,,,,
555,0,1,2,1,0,0,1,0,3,4,2,0,0,2,4,1,,,,,
556,0,3,5,0,1,0,1,0,3,4,2,0,1,2,3,1,,,,,
557,0,2,3,0,0,0,0,0,4,2,2,0,1,1,3,1,,,,,
558,0,4,2,0,1,1,1,0,5,4,0,1,1,2,1,0,,,,,
559,0,1,4,0,1,0,0,0,4,1,0,0,1,1,2,0,,,,,
560,0,1,5,0,0,1,1,0,4,5,1,0,1,4,1,1,,,,,
561,1,3,1,0,0,1,0,1,2,1,2,0,0,2,4,1,,,,,
562,0,3,4,0,1,0,1,0,5,1,1,0,0,4,3,0,,,,,
563,0,2,1,0,1,0,0,1,4,1,0,1,1,1,4,1,,,,,
564,0,1,6,0,0,0,1,0,0,3,2,0,1,1,4,1,,,,,
565,1,4,5,1,0,0,1,0,2,1,2,0,1,2,3,0,,,,,
566,0,1,4,0,0,0,1,0,0,1,0,1,0,2,2,1,,,,,
567,0,2,3,0,1,0,1,1,3,0,0,0,1,1,3,1,,,,,
568,0,4,5,0,0,0,1,0,5,1,1,1,1,4,3,1,,,,,
569,0,2,5,0,0,0,1,0,1,4,1,0,1,2,2,1,,,,,
570,1,1,7,0,1,0,1,0,1,1,1,1,1,2,4,1,,,,,
571,0,3,2,1,0,0,1,0,3,4,0,1,1,3,2,0,,,,,
572,1,4,6,0,0,0,1,1,3,5,2,1,1,3,3,1,,,,,
573,0,4,2,0,0,0,1,0,2,0,0,1,1,2,4,0,,,,,
574,0,1,1,0,1,0,1,0,1,5,1,0,0,4,3,1,,,,,
575,0,1,5,0,0,0,0,0,3,3,1,1,1,3,4,1,,,,,
576,0,3,6,1,0,0,0,0,4,4,1,0,1,3,2,0,,,,,
577,0,3,1,1,0,0,1,0,1,2,1,0,1,3,1,1,,,,,
578,0,3,5,0,0,1,0,0,5,1,2,0,1,4,1,1,,,,,
579,0,1,2,1,0,0,1,0,5,4,2,0,1,1,2,1,,,,,
580,0,4,1,0,1,0,0,0,0,5,0,0,0,2,2,1,,,,,
581,1,2,5,0,0,0,1,0,2,5,1,1,1,1,3,1,,,,,
582,0,2,4,1,1,0,1,0,4,5,0,1,1,2,4,1,,,,,
583,0,4,1,0,0,0,1,0,4,1,2,1,1,4,4,0,,,,,
584,0,2,5,0,0,0,0,1,5,1,0,0,1,3,1,0,,,,,
585,1,3,1,0,0,0,1,0,3,0,2,1,0,4,2,1,,,,,
586,0,4,6,0,1,0,1,0,5,3,0,0,1,2,2,1,,,,,
587,0,4,3,0,0,0,0,0,0,3,1,1,1,1,1,1,,,,,
588,0,2,3,0,0,1,0,0,1,2,1,0,1,1,1,1,,,,,
589,0,2,1,0,0,0,0,1,5,1,2,0,1,1,3,1,,,,,
590,0,2,2,1,0,0,1,0,5,0,1,1,1,3,3,0,,,,,
591,0,2,7,0,0,0,1,1,0,0,2,0,1,3,4,1,,,,,
592,0,1,3,0,1,0,1,0,2,2,2,0,0,3,4,1,,,,,
593,0,3,3,0,0,0,1,0,4,1,1,1,0,4,1,1,,,,,
594,0,1,5,1,1,1,1,0,3,2,1,0,1,1,2,1,,,,,
595,0,2,6,0,0,0,1,0,2,5,1,1,1,3,4,0,,,,,
596,1,2,7,0,0,1,1,0,1,5,0,0,1,3,4,1,,,,,
597,0,1,3,0,1,0,1,0,4,1,0,0,1,1,3,0,,,,,
598,1,1,4,1,1,1,1,0,2,4,0,0,1,3,2,1,,,,,
599,0,4,5,0,1,0,0,0,0,2,2,1,1,4,1,1,,,,,
600,1,4,4,0,0,0,0,0,4,3,1,1,1,1,4,1,,,,,
601,0,1,4,0,1,0,1,0,4,1,2,1,1,2,2,1,,,,,
602,0,2,7,0,0,0,1,0,4,4,0,1,0,4,3,1,,,,,
603,0,2,3,0,0,0,1,0,2,3,2,0,1,3,3,1,,,,,
604,1,3,6,0,0,0,0,0,1,5,2,0,0,1,2,1,,,,,
605,1,4,1,0,0,1,1,0,1,1,1,1,0,2,3,1,,,,,
606,1,4,2,0,0,0,1,0,0,0,0,0,0,3,4,1,,,,,
607,1,3,1,0,1,0,1,0,3,1,0,0,1,1,1,1,,,,,
608,0,1,5,0,0,0,1,0,1,5,2,0,1,4,2,1,,,,,
609,0,2,6,0,0,0,1,0,1,3,1,1,1,3,1,1,,,,,
610,1,3,2,0,0,1,0,0,0,1,2,1,1,3,3,1,,,,,
611,0,2,4,0,0,0,1,1,1,0,2,1,1,2,2,1,,,,,
612,0,2,1,0,0,0,1,1,3,3,0,1,1,2,3,0,,,,,
613,0,4,2,0,0,0,1,0,2,4,2,1,1,4,4,1,,,,,
614,0,2,6,0,0,0,1,0,3,4,0,1,1,1,1,1,,,,,
615,0,4,4,0,0,0,1,0,4,2,1,1,1,2,4,1,,,,,
616,0,3,6,0,0,0,1,0,5,5,1,0,1,1,3,1,,,,,
617,0,1,1,0,0,1,1,0,1,3,2,0,1,2,3,1,,,,,
618,0,1,6,0,0,0,0,0,4,5,1,1,1,3,2,1,,,,,
619,1,4,6,1,0,1,0,0,3,4,2,0,1,4,3,1,,,,,
620,0,4,4,0,1,1,0,0,5,3,2,1,1,2,3,1,,,,,
621,0,3,4,0,0,0,1,0,3,0,0,0,0,2,4,1,,,,,
622,0,3,5,0,0,1,1,0,4,2,1,1,1,3,2,1,,,,,
623,1,2,4,0,0,0,1,1,1,2,1,1,1,3,4,1,,,,,
624,0,2,5,1,1,1,1,1,2,1,0,1,0,3,4,1,,,,,
625,0,4,6,0,0,0,0,0,2,4,1,1,1,4,3,1,,,,,
626,0,3,7,0,1,1,1,0,2,2,0,0,1,3,4,1,,,,,
627,1,1,4,0,0,1,0,0,2,3,1,1,1,4,3,0,,,,,
628,0,3,6,0,0,0,1,0,3,4,1,0,1,1,2,0,,,,,
629,0,1,1,0,1,1,1,0,2,4,2,1,1,3,1,1,,,,,
630,1,1,1,0,0,1,1,0,5,5,1,0,1,1,2,1,,,,,
631,0,3,7,0,1,0,0,0,0,5,1,1,0,1,1,1,,,,,
632,1,3,5,0,0,0,1,1,4,5,2,1,0,3,2,1,,,,,
633,0,2,3,1,1,0,1,1,3,0,2,0,1,2,4,1,,,,,
634,0,2,2,1,0,1,1,0,4,5,1,1,0,3,2,1,,,,,
635,0,2,6,0,1,0,0,0,4,4,0,1,1,1,4,1,,,,,
636,1,4,1,0,0,0,0,0,1,5,1,0,1,4,2,1,,,,,
637,0,1,4,1,0,1,1,0,5,5,0,0,1,2,4,1,,,,,
638,0,3,5,0,0,0,1,0,3,2,1,0,1,3,4,1,,,,,
639,1,1,6,1,0,0,0,1,2,5,2,1,1,3,2,1,,,,,
640,0,2,4,1,1,0,1,0,1,4,2,1,1,3,1,1,,,,,
641,0,1,5,0,0,0,1,0,4,5,1,1,0,4,1,0,,,,,
642,0,2,1,0,0,0,1,0,2,0,2,0,1,1,2,1,,,,,
643,0,4,1,0,0,0,1,0,5,2,0,1,0,3,1,1,,,,,
644,0,4,1,0,1,1,1,0,2,3,1,0,1,2,2,1,,,,,
645,0,4,2,0,0,1,1,0,3,4,2,1,1,2,4,1,,,,,
646,0,4,4,0,0,0,1,0,4,5,1,1,0,4,3,1,,,,,
647,1,1,7,0,0,0,0,0,3,5,2,0,1,4,2,1,,,,,
648,1,3,4,0,1,1,1,0,2,1,2,1,1,1,3,1,,,,,
649,0,2,2,0,0,1,0,0,2,2,1,0,1,2,3,1,,,,,
650,0,3,6,1,0,0,1,0,4,3,0,1,1,4,4,1,,,,,
651,0,3,4,0,0,1,1,0,2,3,1,0,1,1,4,1,,,,,
652,0,1,6,0,1,0,0,0,4,0,0,1,1,4,4,1,,,,,
653,0,1,5,0,0,0,1,0,4,3,2,0,1,4,3,1,,,,,
654,0,4,4,1,1,0,1,0,1,3,0,1,1,1,1,1,,,,,
655,0,4,3,0,0,0,1,0,3,5,0,1,1,2,4,1,,,,,
656,0,3,5,1,0,0,1,0,2,1,2,0,1,2,3,0,,,,,
657,0,3,2,0,0,1,1,0,2,1,0,0,0,3,3,1,,,,,
658,0,3,3,1,0,1,1,0,3,0,0,0,1,1,2,1,,,,,
659,0,3,2,0,1,0,1,0,2,2,1,1,1,2,2,1,,,,,
660,0,2,7,0,0,0,1,0,1,3,0,1,0,3,3,1,,,,,
661,0,3,3,1,1,0,1,0,5,1,0,0,1,2,3,1,,,,,
662,0,2,2,0,0,0,0,0,5,0,0,1,1,2,2,1,,,,,
663,0,2,7,0,0,0,1,0,4,5,1,1,1,4,1,1,,,,,
664,0,3,6,0,0,0,1,0,4,4,2,1,1,1,4,1,,,,,
665,0,2,4,0,0,0,0,0,2,5,0,1,1,1,2,1,,,,,
666,1,1,7,1,0,0,0,0,3,4,0,0,1,2,3,1,,,,,
667,0,4,4,0,0,0,1,0,1,3,0,0,1,4,2,1,,,,,
668,0,4,6,0,0,0,1,0,0,5,2,0,1,2,3,1,,,,,
669,0,3,2,0,0,0,1,0,4,0,0,1,1,1,2,1,,,,,
670,0,3,4,0,1,0,1,0,1,4,1,0,1,4,4,1,,,,,
671,0,3,3,0,1,0,1,0,3,1,2,1,1,3,4,1,,,,,
672,0,4,3,0,1,0,1,0,0,1,0,0,1,1,2,1,,,,,
673,0,4,2,0,0,0,0,1,1,0,2,0,1,2,1,1,,,,,
674,0,3,2,1,0,0,1,0,2,3,2,1,1,4,2,1,,,,,
675,0,3,1,0,0,0,1,0,1,0,0,1,1,4,3,1,,,,,
676,0,4,7,0,0,0,1,1,0,4,0,1,0,3,4,1,,,,,
677,0,3,1,0,0,0,1,0,4,1,0,1,1,3,3,1,,,,,
678,1,1,5,0,0,0,0,0,4,1,1,0,0,3,4,1,,,,,
679,1,4,6,0,0,0,1,0,3,3,2,1,1,4,1,1,,,,,
680,0,3,5,0,1,0,1,0,0,2,2,1,1,4,1,1,,,,,
681,0,1,3,0,0,0,0,0,3,4,0,0,1,3,2,1,,,,,
682,0,1,6,0,0,0,1,0,3,4,0,0,1,1,3,1,,,,,
683,0,1,3,0,1,0,0,0,4,2,0,1,1,3,4,0,,,,,
684,0,1,1,0,0,1,1,0,0,0,2,1,1,2,2,1,,,,,
685,0,3,5,0,0,1,0,0,0,2,2,1,1,1,3,0,,,,,
686,0,4,2,0,1,0,1,0,1,1,1,1,1,2,3,1,,,,,
687,0,1,5,0,0,0,1,0,4,5,0,1,0,1,3,0,,,,,
688,0,4,6,0,0,1,1,0,0,3,2,1,1,3,3,1,,,,,
689,0,3,6,0,0,0,1,1,3,5,1,1,1,4,2,0,,,,,
690,0,1,5,1,0,1,1,0,0,5,0,0,1,1,3,1,,,,,
691,0,1,6,1,0,1,1,0,0,2,0,0,1,1,3,1,,,,,
692,1,4,6,0,0,1,0,0,1,5,2,1,0,2,2,1,,,,,
693,1,3,4,0,0,0,1,0,3,2,0,0,1,3,3,0,,,,,
694,0,4,5,0,1,0,0,0,0,0,0,1,1,4,1,0,,,,,
695,0,2,3,0,0,0,1,0,5,2,0,0,1,1,3,1,,,,,
696,1,1,6,1,0,0,0,0,0,1,0,1,1,2,2,0,,,,,
697,1,4,2,1,0,1,1,0,5,5,0,0,1,2,1,1,,,,,
698,0,3,3,1,0,1,1,0,4,3,2,1,1,3,2,1,,,,,
699,1,1,3,0,0,0,1,0,3,4,2,0,1,2,1,1,,,,,
700,0,1,3,0,1,0,0,0,3,3,2,0,1,3,2,1,,,,,
701,0,4,7,0,1,0,1,0,4,0,1,1,1,2,3,1,,,,,
702,0,4,6,0,1,0,1,0,4,1,2,0,1,1,2,1,,,,,
703,1,1,5,1,0,0,1,0,0,3,2,0,1,1,2,1,,,,,
704,0,2,3,0,0,1,1,0,0,0,2,1,1,3,3,0,,,,,
705,0,3,3,0,0,0,1,1,3,0,1,0,1,2,4,1,,,,,
706,0,3,6,0,0,0,1,0,4,5,1,0,1,2,3,0,,,,,
