,Unnamed: 0.1,Unnamed: 0,Index,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,Dropped,dropped
263,263,263,263,0,4,3,1,0,0,1,0,2,1,1,0,0,2,4,1,3,7,1,5,0,1
264,264,264,264,0,3,2,1,0,0,1,0,1,1,1,1,1,3,2,1,5,1,0,7,0,1
265,265,265,265,0,2,3,1,1,0,1,0,1,2,2,0,1,4,3,1,3,27,1,6,0,1
266,266,266,266,0,1,1,1,0,0,0,1,3,0,0,1,1,4,1,1,4,6,0,9,1,0
267,267,267,267,0,1,2,0,0,0,1,0,5,4,1,1,0,4,4,1,3,23,0,5,0,1
268,268,268,268,1,1,4,0,1,0,1,0,4,2,1,1,1,2,2,1,3,29,1,8,1,0
269,269,269,269,0,3,4,0,0,1,1,0,1,4,0,0,1,2,3,1,3,8,1,7,0,1
270,270,270,270,0,3,4,1,1,0,1,0,0,1,1,0,1,3,4,1,5,7,0,9,1,0
271,271,271,271,0,2,3,0,0,0,1,0,4,3,2,0,1,3,3,1,5,10,0,5,0,1
272,272,272,272,0,3,2,0,0,0,1,0,3,4,2,1,1,2,1,1,2,3,0,6,0,1
273,273,273,273,0,3,5,0,0,0,1,0,5,5,0,0,1,4,4,0,1,2,0,6,0,1
274,274,274,274,0,4,5,0,0,0,0,1,4,4,1,1,1,2,4,1,4,5,0,7,0,1
275,275,275,275,0,1,5,0,1,0,0,0,3,3,0,1,1,4,3,0,2,15,1,6,0,1
276,276,276,276,0,2,5,1,0,0,1,0,2,2,1,1,1,4,4,0,3,11,0,7,0,1
277,277,277,277,0,1,5,0,0,1,1,0,1,3,0,0,1,4,4,1,1,21,0,8,1,0
278,278,278,278,0,3,7,1,0,0,0,0,0,0,2,1,1,4,3,1,2,15,1,7,0,1
279,279,279,279,0,3,4,0,0,0,1,0,5,5,0,1,1,3,4,1,1,33,1,8,1,0
280,280,280,280,0,3,1,0,0,0,1,0,2,3,1,0,1,3,2,1,5,14,1,6,0,1
281,281,281,281,0,1,5,0,0,0,1,0,5,4,2,0,1,4,4,1,2,26,0,6,0,1
282,282,282,282,0,1,7,0,0,0,1,1,3,4,1,0,1,2,3,1,2,11,1,6,0,1
283,283,283,283,0,4,4,0,1,0,0,0,3,3,2,1,1,2,2,1,5,14,1,5,0,1
284,284,284,284,0,3,1,0,0,0,1,0,3,1,0,0,1,2,2,0,3,16,0,6,0,1
285,285,285,285,0,3,6,0,1,0,0,0,4,1,0,0,1,4,3,0,4,18,0,4,0,1
286,286,286,286,0,1,4,0,0,0,1,0,5,4,0,1,1,4,2,0,3,29,0,5,0,1
287,287,287,287,0,1,1,0,0,0,1,0,3,1,2,0,1,3,2,1,3,19,1,6,0,1
288,288,288,288,0,1,6,1,0,0,0,0,3,3,1,1,1,3,1,0,4,9,0,5,0,1
289,289,289,289,0,3,5,0,1,0,1,1,4,1,0,0,1,4,1,1,3,13,1,8,1,0
290,290,290,290,0,1,3,1,0,0,0,0,5,4,2,1,1,1,4,1,3,22,0,6,0,1
291,291,291,291,1,4,3,0,0,0,1,0,5,5,1,0,1,4,1,1,2,21,0,4,0,1
292,292,292,292,1,3,2,0,1,0,1,0,3,4,1,0,1,4,2,1,4,30,0,6,0,1
293,293,293,293,1,1,5,0,0,0,1,0,5,0,1,0,0,2,2,1,4,2,0,7,0,1
294,294,294,294,1,4,7,0,1,1,1,0,3,5,2,0,1,1,2,0,1,32,1,5,0,1
295,295,295,295,0,2,1,0,0,0,1,0,4,5,1,0,0,1,2,1,1,16,0,4,0,1
296,296,296,296,0,1,2,0,0,0,1,1,4,0,1,1,0,4,4,1,4,5,1,7,0,1
297,297,297,297,1,4,7,1,1,1,1,0,4,4,1,0,1,4,1,1,3,33,1,7,0,1
298,298,298,298,0,1,3,0,0,0,1,1,5,3,2,1,1,2,3,1,4,5,0,7,0,1
299,299,299,299,0,4,3,0,0,0,1,0,0,2,0,1,0,1,1,1,3,31,1,5,0,1
300,300,300,300,0,1,6,0,0,0,0,0,2,0,0,1,1,1,4,1,1,3,0,7,0,1
301,301,301,301,0,2,2,0,0,0,1,0,4,5,2,0,1,1,2,0,3,19,1,3,0,1
302,302,302,302,0,2,7,1,0,1,1,0,4,3,1,0,1,2,3,1,1,17,0,7,0,1
303,303,303,303,0,3,7,1,1,0,1,1,5,0,2,0,1,3,1,0,5,3,1,8,1,0
304,304,304,304,1,4,6,0,0,1,1,0,1,3,1,0,1,2,4,1,3,12,1,7,0,1
305,305,305,305,0,2,6,0,1,0,0,0,3,0,2,0,0,1,2,1,2,22,0,4,0,1
306,306,306,306,0,3,3,0,0,0,1,0,5,2,0,1,1,3,3,1,2,32,0,7,0,1
307,307,307,307,0,4,5,0,0,0,0,0,3,3,0,0,1,3,2,1,2,16,1,5,0,1
308,308,308,308,0,4,7,0,1,0,1,0,0,4,1,1,1,2,4,1,4,18,0,8,1,0
309,309,309,309,0,2,6,0,1,0,0,0,5,4,1,1,0,2,4,1,3,31,1,6,0,1
310,310,310,310,0,2,1,0,0,0,0,1,1,1,2,0,1,3,3,1,3,3,0,6,0,1
311,311,311,311,0,1,5,0,0,0,0,0,0,3,2,1,1,3,4,1,1,10,0,8,1,0
312,312,312,312,0,2,1,0,1,0,0,0,1,4,2,1,1,4,4,1,1,5,0,7,0,1
313,313,313,313,1,3,5,0,0,0,1,0,1,0,0,0,1,3,3,1,4,24,1,9,1,0
314,314,314,314,0,4,2,0,1,1,1,0,4,1,1,1,0,1,2,1,5,1,1,5,0,1
315,315,315,315,1,2,4,0,0,1,1,0,0,5,1,0,1,1,4,1,1,9,0,8,1,0
316,316,316,316,0,2,7,0,1,0,0,0,0,2,1,1,1,3,1,1,3,32,0,7,0,1
317,317,317,317,1,4,3,0,1,0,1,0,0,1,2,0,1,2,1,1,3,14,1,7,0,1
318,318,318,318,0,1,2,0,0,0,1,0,2,2,0,0,1,4,1,1,4,1,0,5,0,1
319,319,319,319,0,1,4,0,0,0,1,0,4,3,0,0,1,1,4,0,4,31,0,5,0,1
320,320,320,320,0,3,1,1,0,0,1,0,1,3,0,1,1,4,2,1,3,24,1,8,1,0
321,321,321,321,0,2,6,0,1,1,1,0,0,1,0,1,0,4,3,1,5,17,0,8,1,0
322,322,322,322,0,1,6,0,0,0,1,0,4,2,0,0,1,2,2,0,5,27,1,5,0,1
323,323,323,323,0,4,2,0,0,1,0,0,3,1,0,0,1,3,2,1,2,25,0,5,0,1
324,324,324,324,0,3,6,0,1,0,1,0,1,4,0,1,1,2,4,1,5,30,1,9,1,0
325,325,325,325,1,2,2,0,0,0,1,0,5,1,1,0,1,1,2,1,2,28,0,5,0,1
326,326,326,326,0,1,6,0,0,0,1,0,5,3,1,0,1,1,2,1,4,7,0,4,0,1
327,327,327,327,1,4,3,1,0,0,1,0,3,5,2,1,1,4,3,1,5,6,0,6,0,1
328,328,328,328,0,1,2,1,0,0,0,0,0,4,2,1,1,1,3,0,3,28,1,5,0,1
329,329,329,329,0,4,1,0,0,0,0,0,5,2,1,0,1,1,4,1,2,27,0,4,0,1
330,330,330,330,0,2,1,1,0,0,1,0,4,5,0,1,0,4,3,1,2,25,1,7,0,1
331,331,331,331,0,3,3,0,1,0,1,0,4,2,2,1,0,1,1,1,1,20,0,5,0,1
332,332,332,332,0,4,5,0,1,0,0,1,2,5,1,0,1,3,3,0,5,21,0,5,0,1
333,333,333,333,0,2,4,0,0,1,1,0,3,4,1,1,1,1,2,1,2,11,1,6,0,1
334,334,334,334,0,4,6,0,1,0,1,0,3,5,1,1,1,4,4,1,1,20,1,6,0,1
335,335,335,335,0,2,3,0,0,0,1,0,1,3,0,1,1,3,4,1,5,8,1,8,1,0
336,336,336,336,0,1,7,0,0,0,1,0,0,2,0,1,1,3,3,1,2,17,1,8,1,0
337,337,337,337,0,1,4,0,0,1,1,0,4,5,0,1,1,4,1,1,2,17,1,7,0,1
338,338,338,338,0,2,2,0,0,0,1,0,2,3,1,0,1,3,3,0,2,27,1,4,0,1
339,339,339,339,0,4,3,1,0,0,1,0,5,3,2,0,1,4,1,0,2,16,0,3,0,1
340,340,340,340,0,4,2,0,0,0,1,0,5,5,2,0,1,2,3,1,1,7,0,4,0,1
341,341,341,341,0,1,3,0,0,1,1,0,0,4,1,1,1,4,3,1,3,14,0,7,0,1
342,342,342,342,0,4,2,0,1,0,1,0,4,4,0,0,1,2,1,1,4,11,0,6,0,1
343,343,343,343,0,1,3,1,0,0,1,0,4,5,0,0,1,1,4,1,1,30,0,7,0,1
344,344,344,344,0,1,1,0,0,0,1,0,3,0,2,0,0,3,2,1,3,30,1,6,0,1
345,345,345,345,1,3,6,0,1,0,0,0,0,2,0,0,1,4,1,1,1,8,1,7,0,1
346,346,346,346,0,4,4,1,0,1,1,1,5,1,0,1,1,2,4,1,4,12,0,10,1,0
347,347,347,347,0,4,3,0,1,0,1,0,2,3,2,0,1,2,2,1,3,33,0,5,0,1
348,348,348,348,0,4,3,0,1,0,1,1,2,5,1,1,1,4,3,1,4,32,1,6,0,1
349,349,349,349,0,2,1,0,0,1,1,0,0,3,2,1,1,4,4,1,3,4,0,9,1,0
350,350,350,350,1,2,6,0,0,0,1,0,3,2,1,0,0,1,4,0,4,19,1,4,0,1
351,351,351,351,0,4,7,0,0,1,1,0,0,1,1,1,1,4,3,1,1,2,1,6,0,1
352,352,352,352,0,1,2,1,0,0,0,0,3,4,2,0,1,3,4,1,1,31,0,6,0,1
353,353,353,353,0,4,3,0,0,1,1,0,5,3,0,0,0,3,4,1,3,15,0,6,0,1
354,354,354,354,0,2,3,0,0,0,1,0,1,2,0,0,0,2,1,0,3,8,1,4,0,1
355,355,355,355,0,1,1,0,1,0,0,0,4,1,1,1,1,4,4,1,1,19,0,7,0,1
356,356,356,356,1,2,3,0,1,0,0,0,0,2,2,1,1,2,2,1,3,9,0,8,1,0
357,357,357,357,0,4,2,0,0,0,1,0,4,4,0,1,0,3,3,1,1,24,1,5,0,1
358,358,358,358,0,2,6,1,0,0,1,0,3,2,0,1,1,3,1,1,2,26,0,8,1,0
359,359,359,359,0,3,5,0,0,0,1,0,3,5,2,0,1,3,3,1,4,17,1,6,0,1
360,360,360,360,0,4,3,0,0,1,1,0,5,3,0,0,1,1,2,0,5,21,1,4,0,1
361,361,361,361,1,3,4,0,0,0,1,0,0,0,0,0,1,2,2,1,2,10,1,9,1,0
362,362,362,362,0,1,1,0,0,0,0,0,5,5,0,1,1,2,3,0,3,16,1,6,0,1
363,363,363,363,0,4,1,0,0,0,1,1,1,1,0,1,0,2,3,1,2,15,1,7,0,1
364,364,364,364,0,1,7,0,0,1,0,0,3,1,1,0,1,3,1,1,3,14,0,5,0,1
365,365,365,365,0,3,7,0,0,0,1,1,4,1,0,1,1,1,1,0,4,21,0,6,0,1
366,366,366,366,1,2,1,0,0,0,0,0,0,1,2,1,1,3,1,1,5,27,0,8,1,0
367,367,367,367,0,2,2,0,0,1,0,0,2,2,0,0,1,1,4,1,2,24,1,6,0,1
368,368,368,368,0,4,1,0,0,0,0,0,1,3,0,0,1,1,1,1,4,30,1,4,0,1
369,369,369,369,0,3,6,0,0,0,1,0,0,5,0,0,1,1,1,1,5,4,0,6,0,1
370,370,370,370,0,4,6,0,0,0,1,0,3,5,1,0,1,3,2,1,5,19,1,4,0,1
371,371,371,371,1,3,4,0,0,0,0,0,0,4,1,0,1,4,3,0,4,2,1,4,0,1
372,372,372,372,0,3,5,0,0,0,0,0,5,5,1,0,1,1,2,1,1,18,0,4,0,1
373,373,373,373,0,1,6,1,1,1,1,0,0,3,1,0,1,3,1,1,1,22,1,9,1,0
374,374,374,374,0,3,4,0,0,0,0,1,1,5,2,1,1,1,2,1,4,12,0,5,0,1
375,375,375,375,0,1,7,0,1,0,1,0,4,2,2,0,0,2,4,1,5,31,1,6,0,1
376,376,376,376,0,3,4,1,0,0,0,0,0,4,1,0,0,2,2,1,4,11,0,5,0,1
377,377,377,377,0,1,3,0,0,0,0,1,1,5,2,1,1,2,2,0,3,28,0,5,0,1
378,378,378,378,1,3,3,0,0,0,1,0,5,2,1,1,1,3,1,1,2,10,0,7,0,1
379,379,379,379,0,4,3,0,0,0,0,0,1,5,1,0,1,3,2,0,2,33,0,2,0,1
380,380,380,380,1,3,3,0,0,0,0,0,5,2,2,0,1,4,1,1,2,18,1,4,0,1
381,381,381,381,0,1,5,0,0,0,0,0,2,3,2,1,1,4,3,0,3,9,1,4,0,1
382,382,382,382,1,1,4,0,0,0,1,0,1,1,1,0,1,4,2,1,3,16,1,5,0,1
383,383,383,383,1,1,5,0,0,0,1,0,1,4,0,1,0,1,3,1,2,27,1,7,0,1
384,384,384,384,0,3,4,0,0,0,1,0,2,5,1,0,1,2,3,1,2,22,1,5,0,1
385,385,385,385,1,4,1,1,0,0,1,0,1,1,1,1,1,2,2,1,5,14,1,8,1,0
386,386,386,386,1,1,6,0,1,0,1,1,5,1,0,0,1,3,2,1,3,16,1,9,1,0
387,387,387,387,0,2,5,1,0,0,1,0,2,1,1,0,1,3,4,1,5,18,1,8,1,0
388,388,388,388,0,4,3,0,0,0,0,0,5,5,1,1,0,3,3,1,1,22,1,3,0,1
389,389,389,389,0,1,3,0,1,0,1,0,5,5,0,0,1,2,1,1,5,17,1,7,0,1
390,390,390,390,0,1,6,0,0,1,1,0,1,5,1,0,0,1,2,1,2,1,1,4,0,1
391,391,391,391,0,4,1,0,1,0,1,1,1,3,1,1,1,1,4,1,3,11,0,8,1,0
392,392,392,392,0,2,4,1,0,0,1,0,5,2,1,1,1,2,2,1,5,26,1,7,0,1
393,393,393,393,0,1,4,0,0,0,1,0,2,1,2,1,1,2,2,0,1,4,0,5,0,1
394,394,394,394,1,3,6,0,0,0,1,0,2,2,1,0,1,3,3,1,2,11,1,6,0,1
395,395,395,395,0,1,3,1,0,0,1,1,4,3,0,0,0,3,1,1,4,33,0,7,0,1
396,396,396,396,0,1,7,0,0,0,1,0,3,2,1,0,1,3,3,0,5,5,0,4,0,1
397,397,397,397,0,3,5,0,0,0,0,0,5,3,1,1,1,4,3,1,4,5,1,5,0,1
398,398,398,398,0,4,7,1,0,0,0,0,1,0,2,0,1,1,4,1,5,1,1,5,0,1
399,399,399,399,0,1,2,0,0,1,1,1,1,5,0,1,0,1,3,1,4,17,0,7,0,1
400,400,400,400,0,4,4,0,0,0,1,0,5,1,0,1,1,4,4,1,4,23,1,6,0,1
401,401,401,401,1,3,4,1,1,1,0,0,4,1,0,1,1,4,4,1,2,1,1,10,1,0
402,402,402,402,1,2,4,1,0,0,1,0,0,1,1,0,0,1,1,0,4,19,0,5,0,1
403,403,403,403,0,1,6,0,0,0,1,0,5,2,2,0,1,4,1,1,2,7,0,4,0,1
404,404,404,404,0,2,4,0,1,0,0,0,3,1,2,1,1,2,4,1,3,1,1,7,0,1
405,405,405,405,0,3,5,1,0,0,0,0,2,1,1,1,1,2,1,1,1,13,0,7,0,1
406,406,406,406,0,2,7,0,0,0,0,0,2,2,1,1,1,3,4,1,1,24,1,6,0,1
407,407,407,407,0,4,4,0,0,0,0,0,4,2,0,0,0,3,3,1,5,8,1,3,0,1
408,408,408,408,0,4,2,0,1,0,1,1,3,1,0,0,1,1,4,1,3,21,1,7,0,1
409,409,409,409,0,1,5,0,0,0,0,0,2,2,2,1,1,3,1,1,3,20,1,6,0,1
410,410,410,410,0,3,1,0,0,0,1,0,1,5,0,0,1,2,1,0,3,30,1,6,0,1
411,411,411,411,0,2,4,0,0,1,1,0,3,2,2,0,1,1,3,0,2,3,0,4,0,1
412,412,412,412,0,2,6,1,0,0,1,1,0,2,0,0,1,1,1,0,3,31,1,7,0,1
413,413,413,413,0,3,2,0,0,0,0,0,3,2,1,1,1,2,1,1,5,14,0,5,0,1
414,414,414,414,0,4,4,0,0,1,1,0,0,0,2,1,1,4,3,0,1,18,0,6,0,1
415,415,415,415,0,1,3,1,0,1,0,0,4,0,1,1,1,2,3,1,2,8,1,8,1,0
416,416,416,416,0,1,3,0,0,0,1,0,5,4,0,0,1,4,1,1,3,17,0,5,0,1
417,417,417,417,1,2,5,0,0,0,0,1,1,1,1,0,1,4,4,0,2,33,0,6,0,1
418,418,418,418,0,4,2,0,0,0,0,0,0,3,1,1,1,1,2,1,3,21,0,4,0,1
419,419,419,419,0,1,3,0,0,0,1,0,1,0,2,0,1,1,4,1,1,28,0,6,0,1
420,420,420,420,0,1,4,1,0,0,1,0,5,3,1,0,1,2,3,0,1,16,1,5,0,1
421,421,421,421,1,4,2,0,0,0,1,0,5,4,1,0,0,4,1,0,1,19,1,2,0,1
422,422,422,422,0,4,2,0,0,0,1,0,5,2,1,0,0,1,3,1,1,16,1,2,0,1
423,423,423,423,0,4,6,0,1,0,1,0,5,5,1,0,1,1,3,0,3,1,1,3,0,1
424,424,424,424,0,3,6,1,1,1,1,0,1,2,1,0,1,3,2,1,1,29,1,8,1,0
425,425,425,425,0,3,3,0,0,0,0,0,1,5,1,1,1,1,4,1,5,16,1,5,0,1
426,426,426,426,0,1,5,0,0,0,1,0,3,3,1,0,1,2,1,1,3,16,0,6,0,1
427,427,427,427,0,1,3,0,0,0,1,0,0,4,1,0,1,3,2,1,5,14,1,6,0,1
428,428,428,428,0,2,3,0,0,0,1,0,4,4,1,1,1,4,1,1,1,1,1,5,0,1
429,429,429,429,0,2,2,0,0,0,0,0,1,0,2,0,1,4,3,1,2,7,1,4,0,1
430,430,430,430,0,2,3,1,0,1,0,0,0,4,2,1,1,4,3,0,2,9,0,6,0,1
431,431,431,431,0,4,4,0,0,0,1,1,0,3,2,1,1,4,2,1,2,3,0,6,0,1
432,432,432,432,0,4,3,0,0,0,1,0,2,0,2,1,1,1,4,1,5,7,0,6,0,1
433,433,433,433,0,2,1,0,0,1,1,0,1,5,2,1,1,2,1,1,2,27,1,8,1,0
434,434,434,434,1,4,6,1,1,1,1,1,1,3,2,1,1,2,1,1,3,12,0,10,1,0
435,435,435,435,0,1,3,0,0,0,1,1,0,1,1,0,1,1,3,1,3,3,0,6,0,1
436,436,436,436,0,4,1,0,0,1,1,0,0,5,1,1,0,1,4,0,5,20,1,6,0,1
437,437,437,437,0,2,3,0,0,1,1,1,3,1,1,1,1,2,2,0,5,4,0,7,0,1
438,438,438,438,0,2,2,0,0,0,1,0,3,2,0,1,1,4,2,1,2,19,0,6,0,1
439,439,439,439,0,1,1,0,0,0,1,0,0,4,1,0,1,2,4,1,4,22,1,8,1,0
440,440,440,440,1,2,1,0,1,0,1,0,0,5,0,0,1,1,2,1,3,3,0,9,1,0
441,441,441,441,0,3,1,0,0,0,0,0,5,1,2,1,0,4,3,1,2,22,0,4,0,1
442,442,442,442,0,1,3,0,1,0,1,0,4,3,2,1,0,2,1,1,5,20,1,6,0,1
443,443,443,443,1,4,4,0,1,0,0,0,3,1,2,1,0,1,4,1,4,25,0,5,0,1
444,444,444,444,1,4,6,1,0,0,1,0,4,5,1,1,1,2,2,1,1,2,0,7,0,1
445,445,445,445,0,1,3,0,0,0,1,0,2,5,2,0,1,2,4,1,5,20,1,6,0,1
446,446,446,446,0,3,2,1,0,0,1,0,1,2,1,1,1,2,2,1,1,13,1,7,0,1
447,447,447,447,0,2,2,0,0,0,1,0,5,1,1,0,0,3,1,0,4,32,1,3,0,1
448,448,448,448,0,2,4,0,0,0,1,0,5,1,1,1,1,4,1,1,4,33,1,5,0,1
449,449,449,449,0,3,6,0,0,1,0,0,2,0,2,0,1,4,2,1,1,22,1,5,0,1
450,450,450,450,0,3,6,0,1,0,1,0,1,4,2,0,0,1,3,1,3,26,0,4,0,1
451,451,451,451,0,1,3,0,0,1,0,0,4,3,1,1,1,4,3,1,4,14,1,5,0,1
452,452,452,452,1,3,7,0,0,0,1,0,3,1,0,1,1,1,3,1,1,25,0,7,0,1
453,453,453,453,0,4,2,0,0,0,1,0,4,3,2,1,1,1,3,1,3,27,1,4,0,1
454,454,454,454,0,3,3,0,1,0,1,0,4,0,2,1,0,4,2,1,4,28,1,6,0,1
455,455,455,455,0,3,4,0,0,1,1,0,2,1,2,0,0,4,3,0,4,11,0,3,0,1
456,456,456,456,0,2,4,0,0,0,1,0,5,0,2,1,1,1,3,1,2,3,1,6,0,1
457,457,457,457,0,1,6,1,1,0,1,0,4,0,0,1,1,4,4,1,4,1,1,10,1,0
458,458,458,458,1,1,3,0,1,1,1,0,3,5,2,0,1,1,3,1,5,33,0,7,0,1
459,459,459,459,0,3,6,0,1,1,1,0,0,1,2,1,0,4,2,0,2,4,0,6,0,1
460,460,460,460,0,2,5,0,0,0,0,0,4,5,2,0,1,3,1,1,3,25,0,5,0,1
461,461,461,461,0,1,1,1,1,0,1,0,5,4,1,1,1,4,2,1,2,27,1,8,1,0
462,462,462,462,1,1,4,0,0,0,1,1,5,1,0,0,0,3,3,1,1,27,0,7,0,1
463,463,463,463,0,3,4,0,0,0,1,0,2,1,0,1,1,3,3,1,5,27,0,7,0,1
464,464,464,464,0,1,5,0,0,1,1,1,0,5,1,1,1,4,1,1,4,20,0,9,1,0
465,465,465,465,0,3,4,0,0,0,0,0,2,0,2,1,1,3,2,1,2,2,1,6,0,1
466,466,466,466,0,3,5,0,0,1,1,1,0,0,0,1,1,3,3,0,2,2,0,11,1,0
467,467,467,467,0,3,3,0,0,0,0,0,0,0,0,0,0,3,2,1,5,31,0,6,0,1
468,468,468,468,0,2,4,0,0,0,1,1,4,5,1,0,1,1,3,1,2,9,0,5,0,1
469,469,469,469,1,2,7,0,0,0,0,0,3,4,1,0,1,3,1,1,1,19,0,5,0,1
470,470,470,470,0,4,7,0,0,1,0,1,3,0,0,1,1,3,2,0,3,29,1,7,0,1
471,471,471,471,0,4,1,0,1,0,0,0,4,0,1,1,0,2,1,1,3,17,1,6,0,1
472,472,472,472,0,1,1,0,0,1,1,0,0,1,0,1,1,2,2,1,2,7,1,10,1,0
473,473,473,473,0,3,3,0,0,0,0,0,5,0,0,0,1,1,3,1,4,19,1,5,0,1
474,474,474,474,0,2,7,0,0,0,0,0,5,4,0,1,1,1,2,1,2,22,1,5,0,1
475,475,475,475,0,3,7,0,1,1,1,0,1,3,1,0,1,1,2,1,5,5,1,6,0,1
476,476,476,476,0,3,1,1,1,1,1,0,2,4,0,0,1,2,3,0,1,17,1,9,1,0
477,477,477,477,0,3,2,1,1,0,1,0,5,5,1,1,0,4,2,1,2,12,0,6,0,1
478,478,478,478,1,3,4,0,0,0,1,0,4,1,1,1,1,2,4,1,3,19,1,8,1,0
479,479,479,479,0,3,2,0,0,0,1,1,3,4,2,1,1,2,4,1,3,20,1,8,1,0
480,480,480,480,0,3,4,0,0,1,1,0,4,3,2,1,1,4,4,1,3,32,1,7,0,1
481,481,481,481,0,1,2,1,0,0,1,0,0,2,0,1,1,2,4,0,3,13,1,9,1,0
482,482,482,482,0,1,3,0,0,0,1,0,5,1,0,1,1,4,4,1,5,16,0,7,0,1
483,483,483,483,0,4,7,1,0,0,0,0,2,5,1,1,1,4,2,1,2,30,0,4,0,1
484,484,484,484,1,3,1,0,1,0,1,0,2,4,2,1,0,4,2,1,4,3,1,7,0,1
485,485,485,485,0,1,7,0,0,0,0,0,1,1,1,0,1,4,2,1,3,6,0,3,0,1
486,486,486,486,0,2,6,0,0,0,1,0,4,4,2,0,1,4,2,1,3,17,1,4,0,1
487,487,487,487,0,2,1,0,0,1,1,0,4,3,1,0,0,1,3,1,2,25,1,5,0,1
488,488,488,488,0,4,7,0,0,0,1,0,3,5,2,0,1,4,1,1,3,23,0,3,0,1
489,489,489,489,0,3,4,0,0,0,1,0,4,4,0,0,1,4,3,1,1,21,0,5,0,1
490,490,490,490,0,2,3,0,0,0,0,0,3,4,2,0,1,1,3,1,5,27,0,3,0,1
491,491,491,491,1,2,7,0,0,0,0,0,0,0,1,0,1,3,2,1,4,8,1,7,0,1
492,492,492,492,0,4,1,1,0,1,1,0,5,5,1,1,1,4,1,1,1,29,1,7,0,1
493,493,493,493,0,2,7,0,0,0,1,0,5,5,1,0,1,2,4,1,5,14,0,6,0,1
494,494,494,494,0,1,6,0,0,0,0,0,0,3,2,1,1,2,3,1,4,33,0,6,0,1
495,495,495,495,0,4,1,0,0,0,1,0,1,3,1,0,1,4,1,1,1,3,1,4,0,1
496,496,496,496,0,2,1,0,0,1,0,0,5,5,2,0,1,2,3,0,1,3,0,5,0,1
497,497,497,497,0,3,3,1,0,0,0,0,1,1,1,0,1,3,4,1,2,10,0,6,0,1
498,498,498,498,0,1,1,0,0,0,1,0,2,0,2,0,1,4,4,1,1,8,1,7,0,1
499,499,499,499,0,4,4,1,0,1,1,0,4,5,1,0,1,3,4,1,3,17,1,7,0,1
500,500,500,500,1,4,5,1,0,0,1,1,3,4,1,0,1,3,4,0,5,25,0,8,1,0
501,501,501,501,0,4,5,0,0,0,1,0,1,1,2,0,0,4,4,1,3,30,1,4,0,1
502,502,502,502,0,2,6,1,0,0,0,0,2,5,1,0,1,1,3,1,4,19,0,4,0,1
503,503,503,503,0,1,7,0,0,1,1,0,3,5,0,0,1,4,2,1,1,5,0,6,0,1
504,504,504,504,0,2,5,0,0,0,1,1,4,1,1,1,1,2,3,1,2,11,1,8,1,0
505,505,505,505,1,3,4,0,0,0,1,0,1,5,2,1,1,3,1,1,2,31,1,7,0,1
506,506,506,506,0,3,1,0,0,1,0,0,3,4,2,1,1,2,4,1,3,26,1,8,1,0
507,507,507,507,0,2,1,1,0,1,0,1,1,2,2,1,1,2,3,1,5,18,1,9,1,0
508,508,508,508,1,2,5,0,0,0,1,0,0,4,1,1,1,3,2,1,3,32,1,9,1,0
509,509,509,509,1,3,6,1,1,0,1,0,5,5,1,0,1,1,1,1,1,4,0,7,0,1
510,510,510,510,0,3,3,0,0,0,1,0,5,5,1,0,1,3,4,1,4,16,0,6,0,1
511,511,511,511,0,3,2,0,0,0,1,0,1,2,2,0,1,2,1,1,4,7,1,5,0,1
512,512,512,512,0,3,1,0,1,0,1,0,0,2,1,0,1,4,2,0,5,8,1,6,0,1
513,513,513,513,0,3,2,0,0,0,1,0,0,3,0,0,1,3,4,0,3,27,0,7,0,1
514,514,514,514,0,1,7,0,0,0,1,0,4,0,2,1,1,1,1,1,1,19,0,6,0,1
515,515,515,515,0,4,5,0,0,0,1,0,1,0,2,0,1,2,2,1,5,30,0,6,0,1
516,516,516,516,0,3,6,0,1,0,1,1,1,1,1,0,1,3,4,0,3,4,0,7,0,1
517,517,517,517,0,2,4,0,0,0,1,1,3,1,2,0,1,4,4,1,2,25,0,6,0,1
518,518,518,518,0,3,4,0,0,0,1,1,0,5,2,1,1,1,2,1,4,7,0,7,0,1
519,519,519,519,0,3,1,1,0,0,0,0,1,0,1,1,1,2,1,1,5,17,1,8,1,0
520,520,520,520,0,2,6,0,1,0,1,0,5,2,2,0,0,2,4,1,2,3,0,6,0,1
521,521,521,521,0,3,4,1,0,1,1,0,0,5,0,1,1,4,3,1,3,33,0,9,1,0
522,522,522,522,0,1,3,0,1,0,1,0,5,1,1,1,1,3,4,1,3,15,1,8,1,0
523,523,523,523,0,4,1,0,1,0,1,0,2,3,1,1,1,4,3,1,4,13,0,6,0,1
524,524,524,524,0,2,5,0,0,1,1,0,4,1,0,1,1,1,1,1,5,10,0,8,1,0
525,525,525,525,0,4,6,1,1,1,0,0,0,2,1,1,1,1,4,1,4,24,0,8,1,0
526,526,526,526,0,2,3,0,1,1,1,0,3,2,0,1,0,2,2,0,1,7,1,7,0,1
527,527,527,527,0,4,5,0,0,0,1,0,0,5,0,1,1,2,1,1,1,14,0,8,1,0
528,528,528,528,0,1,7,0,0,0,1,0,3,1,0,0,1,4,4,1,1,25,0,6,0,1
