,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
319,0,1,4,0,0,0,1,0,4,3,0,0,1,1,4,0,4,31,0,5,
320,0,3,1,1,0,0,1,0,1,3,0,1,1,4,2,1,3,24,1,8,
321,0,2,6,0,1,1,1,0,0,1,0,1,0,4,3,1,5,17,0,8,
322,0,1,6,0,0,0,1,0,4,2,0,0,1,2,2,0,5,27,1,5,
323,0,4,2,0,0,1,0,0,3,1,0,0,1,3,2,1,2,25,0,5,
324,0,3,6,0,1,0,1,0,1,4,0,1,1,2,4,1,5,30,1,9,
325,1,2,2,0,0,0,1,0,5,1,1,0,1,1,2,1,2,28,0,5,
326,0,1,6,0,0,0,1,0,5,3,1,0,1,1,2,1,4,7,0,4,
327,1,4,3,1,0,0,1,0,3,5,2,1,1,4,3,1,5,6,0,6,
328,0,1,2,1,0,0,0,0,0,4,2,1,1,1,3,0,3,28,1,5,
329,0,4,1,0,0,0,0,0,5,2,1,0,1,1,4,1,2,27,0,4,
330,0,2,1,1,0,0,1,0,4,5,0,1,0,4,3,1,2,25,1,7,
331,0,3,3,0,1,0,1,0,4,2,2,1,0,1,1,1,1,20,0,5,
332,0,4,5,0,1,0,0,1,2,5,1,0,1,3,3,0,5,21,0,5,
333,0,2,4,0,0,1,1,0,3,4,1,1,1,1,2,1,2,11,1,6,
334,0,4,6,0,1,0,1,0,3,5,1,1,1,4,4,1,1,20,1,6,
335,0,2,3,0,0,0,1,0,1,3,0,1,1,3,4,1,5,8,1,8,
336,0,1,7,0,0,0,1,0,0,2,0,1,1,3,3,1,2,17,1,8,
337,0,1,4,0,0,1,1,0,4,5,0,1,1,4,1,1,2,17,1,7,
338,0,2,2,0,0,0,1,0,2,3,1,0,1,3,3,0,2,27,1,4,
339,0,4,3,1,0,0,1,0,5,3,2,0,1,4,1,0,2,16,0,3,
340,0,4,2,0,0,0,1,0,5,5,2,0,1,2,3,1,1,7,0,4,
341,0,1,3,0,0,1,1,0,0,4,1,1,1,4,3,1,3,14,0,7,
342,0,4,2,0,1,0,1,0,4,4,0,0,1,2,1,1,4,11,0,6,
343,0,1,3,1,0,0,1,0,4,5,0,0,1,1,4,1,1,30,0,7,
344,0,1,1,0,0,0,1,0,3,0,2,0,0,3,2,1,3,30,1,6,
345,1,3,6,0,1,0,0,0,0,2,0,0,1,4,1,1,1,8,1,7,
346,0,4,4,1,0,1,1,1,5,1,0,1,1,2,4,1,4,12,0,10,
347,0,4,3,0,1,0,1,0,2,3,2,0,1,2,2,1,3,33,0,5,
348,0,4,3,0,1,0,1,1,2,5,1,1,1,4,3,1,4,32,1,6,
349,0,2,1,0,0,1,1,0,0,3,2,1,1,4,4,1,3,4,0,9,
350,1,2,6,0,0,0,1,0,3,2,1,0,0,1,4,0,4,19,1,4,
351,0,4,7,0,0,1,1,0,0,1,1,1,1,4,3,1,1,2,1,6,
352,0,1,2,1,0,0,0,0,3,4,2,0,1,3,4,1,1,31,0,6,
353,0,4,3,0,0,1,1,0,5,3,0,0,0,3,4,1,3,15,0,6,
354,0,2,3,0,0,0,1,0,1,2,0,0,0,2,1,0,3,8,1,4,
355,0,1,1,0,1,0,0,0,4,1,1,1,1,4,4,1,1,19,0,7,
356,1,2,3,0,1,0,0,0,0,2,2,1,1,2,2,1,3,9,0,8,
357,0,4,2,0,0,0,1,0,4,4,0,1,0,3,3,1,1,24,1,5,
358,0,2,6,1,0,0,1,0,3,2,0,1,1,3,1,1,2,26,0,8,
359,0,3,5,0,0,0,1,0,3,5,2,0,1,3,3,1,4,17,1,6,
360,0,4,3,0,0,1,1,0,5,3,0,0,1,1,2,0,5,21,1,4,
361,1,3,4,0,0,0,1,0,0,0,0,0,1,2,2,1,2,10,1,9,
362,0,1,1,0,0,0,0,0,5,5,0,1,1,2,3,0,3,16,1,6,
363,0,4,1,0,0,0,1,1,1,1,0,1,0,2,3,1,2,15,1,7,
364,0,1,7,0,0,1,0,0,3,1,1,0,1,3,1,1,3,14,0,5,
365,0,3,7,0,0,0,1,1,4,1,0,1,1,1,1,0,4,21,0,6,
366,1,2,1,0,0,0,0,0,0,1,2,1,1,3,1,1,5,27,0,8,
367,0,2,2,0,0,1,0,0,2,2,0,0,1,1,4,1,2,24,1,6,
368,0,4,1,0,0,0,0,0,1,3,0,0,1,1,1,1,4,30,1,4,
369,0,3,6,0,0,0,1,0,0,5,0,0,1,1,1,1,5,4,0,6,
370,0,4,6,0,0,0,1,0,3,5,1,0,1,3,2,1,5,19,1,4,
371,1,3,4,0,0,0,0,0,0,4,1,0,1,4,3,0,4,2,1,4,
372,0,3,5,0,0,0,0,0,5,5,1,0,1,1,2,1,1,18,0,4,
373,0,1,6,1,1,1,1,0,0,3,1,0,1,3,1,1,1,22,1,9,
374,0,3,4,0,0,0,0,1,1,5,2,1,1,1,2,1,4,12,0,5,
375,0,1,7,0,1,0,1,0,4,2,2,0,0,2,4,1,5,31,1,6,
376,0,3,4,1,0,0,0,0,0,4,1,0,0,2,2,1,4,11,0,5,
377,0,1,3,0,0,0,0,1,1,5,2,1,1,2,2,0,3,28,0,5,
378,1,3,3,0,0,0,1,0,5,2,1,1,1,3,1,1,2,10,0,7,
379,0,4,3,0,0,0,0,0,1,5,1,0,1,3,2,0,2,33,0,2,
380,1,3,3,0,0,0,0,0,5,2,2,0,1,4,1,1,2,18,1,4,
381,0,1,5,0,0,0,0,0,2,3,2,1,1,4,3,0,3,9,1,4,
382,1,1,4,0,0,0,1,0,1,1,1,0,1,4,2,1,3,16,1,5,
383,1,1,5,0,0,0,1,0,1,4,0,1,0,1,3,1,2,27,1,7,
384,0,3,4,0,0,0,1,0,2,5,1,0,1,2,3,1,2,22,1,5,
385,1,4,1,1,0,0,1,0,1,1,1,1,1,2,2,1,5,14,1,8,
386,1,1,6,0,1,0,1,1,5,1,0,0,1,3,2,1,3,16,1,9,
387,0,2,5,1,0,0,1,0,2,1,1,0,1,3,4,1,5,18,1,8,
388,0,4,3,0,0,0,0,0,5,5,1,1,0,3,3,1,1,22,1,3,
389,0,1,3,0,1,0,1,0,5,5,0,0,1,2,1,1,5,17,1,7,
390,0,1,6,0,0,1,1,0,1,5,1,0,0,1,2,1,2,1,1,4,
391,0,4,1,0,1,0,1,1,1,3,1,1,1,1,4,1,3,11,0,8,
392,0,2,4,1,0,0,1,0,5,2,1,1,1,2,2,1,5,26,1,7,
393,0,1,4,0,0,0,1,0,2,1,2,1,1,2,2,0,1,4,0,5,
394,1,3,6,0,0,0,1,0,2,2,1,0,1,3,3,1,2,11,1,6,
395,0,1,3,1,0,0,1,1,4,3,0,0,0,3,1,1,4,33,0,7,
396,0,1,7,0,0,0,1,0,3,2,1,0,1,3,3,0,5,5,0,4,
397,0,3,5,0,0,0,0,0,5,3,1,1,1,4,3,1,4,5,1,5,
398,0,4,7,1,0,0,0,0,1,0,2,0,1,1,4,1,5,1,1,5,
399,0,1,2,0,0,1,1,1,1,5,0,1,0,1,3,1,4,17,0,7,
400,0,4,4,0,0,0,1,0,5,1,0,1,1,4,4,1,4,23,1,6,
401,1,3,4,1,1,1,0,0,4,1,0,1,1,4,4,1,2,1,1,10,
402,1,2,4,1,0,0,1,0,0,1,1,0,0,1,1,0,4,19,0,5,
403,0,1,6,0,0,0,1,0,5,2,2,0,1,4,1,1,2,7,0,4,
404,0,2,4,0,1,0,0,0,3,1,2,1,1,2,4,1,3,1,1,7,
405,0,3,5,1,0,0,0,0,2,1,1,1,1,2,1,1,1,13,0,7,
406,0,2,7,0,0,0,0,0,2,2,1,1,1,3,4,1,1,24,1,6,
407,0,4,4,0,0,0,0,0,4,2,0,0,0,3,3,1,5,8,1,3,
408,0,4,2,0,1,0,1,1,3,1,0,0,1,1,4,1,3,21,1,7,
409,0,1,5,0,0,0,0,0,2,2,2,1,1,3,1,1,3,20,1,6,
410,0,3,1,0,0,0,1,0,1,5,0,0,1,2,1,0,3,30,1,6,
411,0,2,4,0,0,1,1,0,3,2,2,0,1,1,3,0,2,3,0,4,
412,0,2,6,1,0,0,1,1,0,2,0,0,1,1,1,0,3,31,1,7,
413,0,3,2,0,0,0,0,0,3,2,1,1,1,2,1,1,5,14,0,5,
414,0,4,4,0,0,1,1,0,0,0,2,1,1,4,3,0,1,18,0,6,
415,0,1,3,1,0,1,0,0,4,0,1,1,1,2,3,1,2,8,1,8,
416,0,1,3,0,0,0,1,0,5,4,0,0,1,4,1,1,3,17,0,5,
417,1,2,5,0,0,0,0,1,1,1,1,0,1,4,4,0,2,33,0,6,
418,0,4,2,0,0,0,0,0,0,3,1,1,1,1,2,1,3,21,0,4,
419,0,1,3,0,0,0,1,0,1,0,2,0,1,1,4,1,1,28,0,6,
420,0,1,4,1,0,0,1,0,5,3,1,0,1,2,3,0,1,16,1,5,
421,1,4,2,0,0,0,1,0,5,4,1,0,0,4,1,0,1,19,1,2,
422,0,4,2,0,0,0,1,0,5,2,1,0,0,1,3,1,1,16,1,2,
423,0,4,6,0,1,0,1,0,5,5,1,0,1,1,3,0,3,1,1,3,
424,0,3,6,1,1,1,1,0,1,2,1,0,1,3,2,1,1,29,1,8,
425,0,3,3,0,0,0,0,0,1,5,1,1,1,1,4,1,5,16,1,5,
426,0,1,5,0,0,0,1,0,3,3,1,0,1,2,1,1,3,16,0,6,
427,0,1,3,0,0,0,1,0,0,4,1,0,1,3,2,1,5,14,1,6,
428,0,2,3,0,0,0,1,0,4,4,1,1,1,4,1,1,1,1,1,5,
429,0,2,2,0,0,0,0,0,1,0,2,0,1,4,3,1,2,7,1,4,
430,0,2,3,1,0,1,0,0,0,4,2,1,1,4,3,0,2,9,0,6,
431,0,4,4,0,0,0,1,1,0,3,2,1,1,4,2,1,2,3,0,6,
432,0,4,3,0,0,0,1,0,2,0,2,1,1,1,4,1,5,7,0,6,
433,0,2,1,0,0,1,1,0,1,5,2,1,1,2,1,1,2,27,1,8,
434,1,4,6,1,1,1,1,1,1,3,2,1,1,2,1,1,3,12,0,10,
435,0,1,3,0,0,0,1,1,0,1,1,0,1,1,3,1,3,3,0,6,
436,0,4,1,0,0,1,1,0,0,5,1,1,0,1,4,0,5,20,1,6,
437,0,2,3,0,0,1,1,1,3,1,1,1,1,2,2,0,5,4,0,7,
438,0,2,2,0,0,0,1,0,3,2,0,1,1,4,2,1,2,19,0,6,
439,0,1,1,0,0,0,1,0,0,4,1,0,1,2,4,1,4,22,1,8,
440,1,2,1,0,1,0,1,0,0,5,0,0,1,1,2,1,3,3,0,9,
441,0,3,1,0,0,0,0,0,5,1,2,1,0,4,3,1,2,22,0,4,
442,0,1,3,0,1,0,1,0,4,3,2,1,0,2,1,1,5,20,1,6,
443,1,4,4,0,1,0,0,0,3,1,2,1,0,1,4,1,4,25,0,5,
444,1,4,6,1,0,0,1,0,4,5,1,1,1,2,2,1,1,2,0,7,
445,0,1,3,0,0,0,1,0,2,5,2,0,1,2,4,1,5,20,1,6,
446,0,3,2,1,0,0,1,0,1,2,1,1,1,2,2,1,1,13,1,7,
447,0,2,2,0,0,0,1,0,5,1,1,0,0,3,1,0,4,32,1,3,
448,0,2,4,0,0,0,1,0,5,1,1,1,1,4,1,1,4,33,1,5,
449,0,3,6,0,0,1,0,0,2,0,2,0,1,4,2,1,1,22,1,5,
450,0,3,6,0,1,0,1,0,1,4,2,0,0,1,3,1,3,26,0,4,
451,0,1,3,0,0,1,0,0,4,3,1,1,1,4,3,1,4,14,1,5,
452,1,3,7,0,0,0,1,0,3,1,0,1,1,1,3,1,1,25,0,7,
453,0,4,2,0,0,0,1,0,4,3,2,1,1,1,3,1,3,27,1,4,
454,0,3,3,0,1,0,1,0,4,0,2,1,0,4,2,1,4,28,1,6,
455,0,3,4,0,0,1,1,0,2,1,2,0,0,4,3,0,4,11,0,3,
456,0,2,4,0,0,0,1,0,5,0,2,1,1,1,3,1,2,3,1,6,
457,0,1,6,1,1,0,1,0,4,0,0,1,1,4,4,1,4,1,1,10,
458,1,1,3,0,1,1,1,0,3,5,2,0,1,1,3,1,5,33,0,7,
459,0,3,6,0,1,1,1,0,0,1,2,1,0,4,2,0,2,4,0,6,
460,0,2,5,0,0,0,0,0,4,5,2,0,1,3,1,1,3,25,0,5,
461,0,1,1,1,1,0,1,0,5,4,1,1,1,4,2,1,2,27,1,8,
462,1,1,4,0,0,0,1,1,5,1,0,0,0,3,3,1,1,27,0,7,
463,0,3,4,0,0,0,1,0,2,1,0,1,1,3,3,1,5,27,0,7,
464,0,1,5,0,0,1,1,1,0,5,1,1,1,4,1,1,4,20,0,9,
465,0,3,4,0,0,0,0,0,2,0,2,1,1,3,2,1,2,2,1,6,
466,0,3,5,0,0,1,1,1,0,0,0,1,1,3,3,0,2,2,0,11,
467,0,3,3,0,0,0,0,0,0,0,0,0,0,3,2,1,5,31,0,6,
468,0,2,4,0,0,0,1,1,4,5,1,0,1,1,3,1,2,9,0,5,
469,1,2,7,0,0,0,0,0,3,4,1,0,1,3,1,1,1,19,0,5,
470,0,4,7,0,0,1,0,1,3,0,0,1,1,3,2,0,3,29,1,7,
471,0,4,1,0,1,0,0,0,4,0,1,1,0,2,1,1,3,17,1,6,
472,0,1,1,0,0,1,1,0,0,1,0,1,1,2,2,1,2,7,1,10,
473,0,3,3,0,0,0,0,0,5,0,0,0,1,1,3,1,4,19,1,5,
474,0,2,7,0,0,0,0,0,5,4,0,1,1,1,2,1,2,22,1,5,
475,0,3,7,0,1,1,1,0,1,3,1,0,1,1,2,1,5,5,1,6,
476,0,3,1,1,1,1,1,0,2,4,0,0,1,2,3,0,1,17,1,9,
477,0,3,2,1,1,0,1,0,5,5,1,1,0,4,2,1,2,12,0,6,
478,1,3,4,0,0,0,1,0,4,1,1,1,1,2,4,1,3,19,1,8,
479,0,3,2,0,0,0,1,1,3,4,2,1,1,2,4,1,3,20,1,8,
480,0,3,4,0,0,1,1,0,4,3,2,1,1,4,4,1,3,32,1,7,
481,0,1,2,1,0,0,1,0,0,2,0,1,1,2,4,0,3,13,1,9,
482,0,1,3,0,0,0,1,0,5,1,0,1,1,4,4,1,5,16,0,7,
483,0,4,7,1,0,0,0,0,2,5,1,1,1,4,2,1,2,30,0,4,
484,1,3,1,0,1,0,1,0,2,4,2,1,0,4,2,1,4,3,1,7,
485,0,1,7,0,0,0,0,0,1,1,1,0,1,4,2,1,3,6,0,3,
486,0,2,6,0,0,0,1,0,4,4,2,0,1,4,2,1,3,17,1,4,
487,0,2,1,0,0,1,1,0,4,3,1,0,0,1,3,1,2,25,1,5,
488,0,4,7,0,0,0,1,0,3,5,2,0,1,4,1,1,3,23,0,3,
489,0,3,4,0,0,0,1,0,4,4,0,0,1,4,3,1,1,21,0,5,
490,0,2,3,0,0,0,0,0,3,4,2,0,1,1,3,1,5,27,0,3,
491,1,2,7,0,0,0,0,0,0,0,1,0,1,3,2,1,4,8,1,7,
492,0,4,1,1,0,1,1,0,5,5,1,1,1,4,1,1,1,29,1,7,
493,0,2,7,0,0,0,1,0,5,5,1,0,1,2,4,1,5,14,0,6,
494,0,1,6,0,0,0,0,0,0,3,2,1,1,2,3,1,4,33,0,6,
495,0,4,1,0,0,0,1,0,1,3,1,0,1,4,1,1,1,3,1,4,
496,0,2,1,0,0,1,0,0,5,5,2,0,1,2,3,0,1,3,0,5,
497,0,3,3,1,0,0,0,0,1,1,1,0,1,3,4,1,2,10,0,6,
498,0,1,1,0,0,0,1,0,2,0,2,0,1,4,4,1,1,8,1,7,
499,0,4,4,1,0,1,1,0,4,5,1,0,1,3,4,1,3,17,1,7,
500,1,4,5,1,0,0,1,1,3,4,1,0,1,3,4,0,5,25,0,8,
501,0,4,5,0,0,0,1,0,1,1,2,0,0,4,4,1,3,30,1,4,
502,0,2,6,1,0,0,0,0,2,5,1,0,1,1,3,1,4,19,0,4,
503,0,1,7,0,0,1,1,0,3,5,0,0,1,4,2,1,1,5,0,6,
504,0,2,5,0,0,0,1,1,4,1,1,1,1,2,3,1,2,11,1,8,
505,1,3,4,0,0,0,1,0,1,5,2,1,1,3,1,1,2,31,1,7,
506,0,3,1,0,0,1,0,0,3,4,2,1,1,2,4,1,3,26,1,8,
507,0,2,1,1,0,1,0,1,1,2,2,1,1,2,3,1,5,18,1,9,
508,1,2,5,0,0,0,1,0,0,4,1,1,1,3,2,1,3,32,1,9,
509,1,3,6,1,1,0,1,0,5,5,1,0,1,1,1,1,1,4,0,7,
510,0,3,3,0,0,0,1,0,5,5,1,0,1,3,4,1,4,16,0,6,
511,0,3,2,0,0,0,1,0,1,2,2,0,1,2,1,1,4,7,1,5,
512,0,3,1,0,1,0,1,0,0,2,1,0,1,4,2,0,5,8,1,6,
513,0,3,2,0,0,0,1,0,0,3,0,0,1,3,4,0,3,27,0,7,
514,0,1,7,0,0,0,1,0,4,0,2,1,1,1,1,1,1,19,0,6,
515,0,4,5,0,0,0,1,0,1,0,2,0,1,2,2,1,5,30,0,6,
516,0,3,6,0,1,0,1,1,1,1,1,0,1,3,4,0,3,4,0,7,
517,0,2,4,0,0,0,1,1,3,1,2,0,1,4,4,1,2,25,0,6,
518,0,3,4,0,0,0,1,1,0,5,2,1,1,1,2,1,4,7,0,7,
519,0,3,1,1,0,0,0,0,1,0,1,1,1,2,1,1,5,17,1,8,
520,0,2,6,0,1,0,1,0,5,2,2,0,0,2,4,1,2,3,0,6,
521,0,3,4,1,0,1,1,0,0,5,0,1,1,4,3,1,3,33,0,9,
522,0,1,3,0,1,0,1,0,5,1,1,1,1,3,4,1,3,15,1,8,
523,0,4,1,0,1,0,1,0,2,3,1,1,1,4,3,1,4,13,0,6,
524,0,2,5,0,0,1,1,0,4,1,0,1,1,1,1,1,5,10,0,8,
525,0,4,6,1,1,1,0,0,0,2,1,1,1,1,4,1,4,24,0,8,
526,0,2,3,0,1,1,1,0,3,2,0,1,0,2,2,0,1,7,1,7,
527,0,4,5,0,0,0,1,0,0,5,0,1,1,2,1,1,1,14,0,8,
528,0,1,7,0,0,0,1,0,3,1,0,0,1,4,4,1,1,25,0,6,
529,0,4,3,0,0,0,1,0,0,2,2,1,1,1,2,1,1,6,1,5,
530,0,1,3,0,0,0,1,0,0,3,2,0,1,2,1,1,3,31,0,6,
531,0,4,5,0,0,0,1,0,1,0,0,1,1,4,2,1,1,29,1,7,
532,0,2,5,0,0,0,0,0,0,1,1,1,1,4,3,1,3,4,1,6,
533,1,4,2,0,0,0,0,0,4,4,0,0,1,2,4,1,5,29,1,6,
534,0,3,6,0,0,0,0,0,5,2,1,1,0,2,2,1,5,9,0,4,
535,0,2,2,0,1,0,1,0,5,5,2,0,1,1,3,1,5,22,0,5,
536,0,1,6,1,0,0,1,0,1,5,0,0,1,4,4,1,3,31,1,7,
537,0,2,3,0,0,0,1,0,1,5,0,0,1,2,2,1,1,3,1,6,
538,0,1,1,1,0,1,1,1,0,2,2,0,1,3,2,0,2,27,1,9,
539,0,3,1,1,0,0,1,1,4,1,2,1,1,1,1,1,4,18,0,8,
540,0,3,6,0,1,0,1,0,5,1,2,0,1,4,4,1,5,29,1,6,
541,0,3,3,0,0,0,0,0,3,3,0,0,1,2,4,1,5,4,1,6,
542,1,2,3,0,0,1,1,0,0,4,1,1,1,1,1,1,1,5,1,8,
543,0,1,5,0,0,0,1,1,1,4,2,0,1,3,4,1,5,32,0,8,
544,0,1,4,0,0,0,1,0,0,5,2,1,1,1,1,1,4,9,1,6,
545,0,1,7,0,0,1,0,0,3,1,0,0,0,3,4,1,2,26,0,6,
546,0,3,6,0,0,0,0,0,0,1,2,0,1,1,3,1,2,33,1,4,
547,0,1,3,0,1,0,1,1,2,4,2,0,1,1,2,1,3,14,1,6,
548,0,4,2,0,0,1,0,0,2,4,2,0,1,4,3,1,5,15,1,3,
549,1,4,5,0,0,0,1,0,2,3,1,1,0,4,4,1,1,15,0,6,
550,0,1,1,1,0,1,1,0,1,0,2,1,1,4,2,0,5,17,1,8,
551,0,1,1,1,1,0,1,0,5,0,1,0,1,4,2,0,5,29,1,7,
552,0,1,7,0,1,0,1,0,3,4,0,0,1,3,2,1,2,20,1,7,
553,0,2,2,1,0,1,1,0,2,4,2,1,1,1,3,1,2,19,0,7,
554,0,1,4,0,0,1,1,0,4,4,1,0,1,4,3,1,4,15,0,5,
555,0,1,2,1,0,0,1,0,3,4,2,0,0,2,4,1,3,25,0,6,
556,0,3,5,0,1,0,1,0,3,4,2,0,1,2,3,1,2,31,0,7,
557,0,2,3,0,0,0,0,0,4,2,2,0,1,1,3,1,1,22,1,3,
558,0,4,2,0,1,1,1,0,5,4,0,1,1,2,1,0,5,32,0,7,
559,0,1,4,0,1,0,0,0,4,1,0,0,1,1,2,0,1,18,0,4,
560,0,1,5,0,0,1,1,0,4,5,1,0,1,4,1,1,4,29,0,6,
561,1,3,1,0,0,1,0,1,2,1,2,0,0,2,4,1,5,23,1,8,
562,0,3,4,0,1,0,1,0,5,1,1,0,0,4,3,0,5,25,1,3,
563,0,2,1,0,1,0,0,1,4,1,0,1,1,1,4,1,5,12,0,9,
564,0,1,6,0,0,0,1,0,0,3,2,0,1,1,4,1,4,26,0,6,
565,1,4,5,1,0,0,1,0,2,1,2,0,1,2,3,0,3,15,1,6,
566,0,1,4,0,0,0,1,0,0,1,0,1,0,2,2,1,3,12,1,7,
567,0,2,3,0,1,0,1,1,3,0,0,0,1,1,3,1,4,7,0,8,
568,0,4,5,0,0,0,1,0,5,1,1,1,1,4,3,1,3,15,0,5,
569,0,2,5,0,0,0,1,0,1,4,1,0,1,2,2,1,4,6,1,6,
570,1,1,7,0,1,0,1,0,1,1,1,1,1,2,4,1,1,19,0,9,
571,0,3,2,1,0,0,1,0,3,4,0,1,1,3,2,0,3,18,1,7,
572,1,4,6,0,0,0,1,1,3,5,2,1,1,3,3,1,1,7,1,7,
573,0,4,2,0,0,0,1,0,2,0,0,1,1,2,4,0,5,1,0,7,
574,0,1,1,0,1,0,1,0,1,5,1,0,0,4,3,1,1,11,1,5,
575,0,1,5,0,0,0,0,0,3,3,1,1,1,3,4,1,3,23,0,7,
576,0,3,6,1,0,0,0,0,4,4,1,0,1,3,2,0,2,27,1,4,
577,0,3,1,1,0,0,1,0,1,2,1,0,1,3,1,1,2,19,0,7,
578,0,3,5,0,0,1,0,0,5,1,2,0,1,4,1,1,1,3,1,5,
579,0,1,2,1,0,0,1,0,5,4,2,0,1,1,2,1,3,2,1,5,
580,0,4,1,0,1,0,0,0,0,5,0,0,0,2,2,1,2,21,0,6,
581,1,2,5,0,0,0,1,0,2,5,1,1,1,1,3,1,1,21,1,7,
582,0,2,4,1,1,0,1,0,4,5,0,1,1,2,4,1,2,15,0,10,
583,0,4,1,0,0,0,1,0,4,1,2,1,1,4,4,0,4,20,1,5,
584,0,2,5,0,0,0,0,1,5,1,0,0,1,3,1,0,1,3,0,6,
585,1,3,1,0,0,0,1,0,3,0,2,1,0,4,2,1,3,27,1,7,
586,0,4,6,0,1,0,1,0,5,3,0,0,1,2,2,1,3,5,1,6,
587,0,4,3,0,0,0,0,0,0,3,1,1,1,1,1,1,1,3,1,4,
588,0,2,3,0,0,1,0,0,1,2,1,0,1,1,1,1,5,26,1,4,
589,0,2,1,0,0,0,0,1,5,1,2,0,1,1,3,1,2,28,0,5,
590,0,2,2,1,0,0,1,0,5,0,1,1,1,3,3,0,3,18,0,7,
591,0,2,7,0,0,0,1,1,0,0,2,0,1,3,4,1,2,19,1,9,
592,0,1,3,0,1,0,1,0,2,2,2,0,0,3,4,1,2,25,0,6,
593,0,3,3,0,0,0,1,0,4,1,1,1,0,4,1,1,2,14,1,4,
594,0,1,5,1,1,1,1,0,3,2,1,0,1,1,2,1,3,16,1,8,
595,0,2,6,0,0,0,1,0,2,5,1,1,1,3,4,0,2,6,1,6,
596,1,2,7,0,0,1,1,0,1,5,0,0,1,3,4,1,3,14,0,9,
597,0,1,3,0,1,0,1,0,4,1,0,0,1,1,3,0,5,30,1,5,
598,1,1,4,1,1,1,1,0,2,4,0,0,1,3,2,1,1,32,1,10,
599,0,4,5,0,1,0,0,0,0,2,2,1,1,4,1,1,4,26,0,6,
600,1,4,4,0,0,0,0,0,4,3,1,1,1,1,4,1,5,2,0,5,
601,0,1,4,0,1,0,1,0,4,1,2,1,1,2,2,1,1,4,0,7,
602,0,2,7,0,0,0,1,0,4,4,0,1,0,4,3,1,1,22,0,5,
603,0,2,3,0,0,0,1,0,2,3,2,0,1,3,3,1,3,28,0,5,
604,1,3,6,0,0,0,0,0,1,5,2,0,0,1,2,1,1,7,1,3,
605,1,4,1,0,0,1,1,0,1,1,1,1,0,2,3,1,1,18,0,7,
606,1,4,2,0,0,0,1,0,0,0,0,0,0,3,4,1,3,19,1,8,
607,1,3,1,0,1,0,1,0,3,1,0,0,1,1,1,1,5,2,1,8,
608,0,1,5,0,0,0,1,0,1,5,2,0,1,4,2,1,3,16,0,5,
609,0,2,6,0,0,0,1,0,1,3,1,1,1,3,1,1,1,20,1,6,
610,1,3,2,0,0,1,0,0,0,1,2,1,1,3,3,1,4,7,1,8,
611,0,2,4,0,0,0,1,1,1,0,2,1,1,2,2,1,5,21,0,8,
612,0,2,1,0,0,0,1,1,3,3,0,1,1,2,3,0,1,13,1,8,
613,0,4,2,0,0,0,1,0,2,4,2,1,1,4,4,1,5,25,0,5,
614,0,2,6,0,0,0,1,0,3,4,0,1,1,1,1,1,4,25,1,6,
615,0,4,4,0,0,0,1,0,4,2,1,1,1,2,4,1,3,29,1,6,
616,0,3,6,0,0,0,1,0,5,5,1,0,1,1,3,1,3,1,1,4,
617,0,1,1,0,0,1,1,0,1,3,2,0,1,2,3,1,2,30,1,7,
618,0,1,6,0,0,0,0,0,4,5,1,1,1,3,2,1,3,33,1,5,
619,1,4,6,1,0,1,0,0,3,4,2,0,1,4,3,1,5,17,1,5,
620,0,4,4,0,1,1,0,0,5,3,2,1,1,2,3,1,3,31,0,6,
621,0,3,4,0,0,0,1,0,3,0,0,0,0,2,4,1,2,18,1,7,
622,0,3,5,0,0,1,1,0,4,2,1,1,1,3,2,1,5,20,0,8,
623,1,2,4,0,0,0,1,1,1,2,1,1,1,3,4,1,5,23,0,9,
624,0,2,5,1,1,1,1,1,2,1,0,1,0,3,4,1,4,14,1,12,
625,0,4,6,0,0,0,0,0,2,4,1,1,1,4,3,1,1,5,1,3,
626,0,3,7,0,1,1,1,0,2,2,0,0,1,3,4,1,2,26,0,9,
627,1,1,4,0,0,1,0,0,2,3,1,1,1,4,3,0,4,29,0,5,
628,0,3,6,0,0,0,1,0,3,4,1,0,1,1,2,0,1,13,0,3,
629,0,1,1,0,1,1,1,0,2,4,2,1,1,3,1,1,4,15,0,9,
630,1,1,1,0,0,1,1,0,5,5,1,0,1,1,2,1,3,8,1,7,
631,0,3,7,0,1,0,0,0,0,5,1,1,0,1,1,1,1,4,1,5,
632,1,3,5,0,0,0,1,1,4,5,2,1,0,3,2,1,3,31,0,8,
633,0,2,3,1,1,0,1,1,3,0,2,0,1,2,4,1,3,1,0,10,
634,0,2,2,1,0,1,1,0,4,5,1,1,0,3,2,1,3,28,1,7,
635,0,2,6,0,1,0,0,0,4,4,0,1,1,1,4,1,1,30,1,7,
636,1,4,1,0,0,0,0,0,1,5,1,0,1,4,2,1,4,11,1,4,
637,0,1,4,1,0,1,1,0,5,5,0,0,1,2,4,1,4,26,1,9,
638,0,3,5,0,0,0,1,0,3,2,1,0,1,3,4,1,4,21,1,7,
639,1,1,6,1,0,0,0,1,2,5,2,1,1,3,2,1,3,12,0,8,
640,0,2,4,1,1,0,1,0,1,4,2,1,1,3,1,1,4,21,0,8,
